11.373,12.372,0.3728,-2.7985,-7.6382
12.144,11.393,0.043266,-2.9747,-8.1316
12.906,10.382,-0.25188,-3.1609,-8.6467
13.641,9.3648,-0.51702,-3.3587,-9.1804
14.327,8.3613,-0.75633,-3.5696,-9.7284
14.941,7.3888,-0.97372,-3.7953,-10.285
15.458,6.4603,-1.1729,-4.0372,-10.844
15.853,5.5849,-1.3572,-4.2969,-11.395
16.105,4.7686,-1.5299,-4.5758,-11.93
16.197,4.0146,-1.6937,-4.8754,-12.436
16.117,3.3238,-1.8516,-5.1969,-12.9
15.861,2.695,-2.0058,-5.5417,-13.31
15.435,2.1259,-2.1587,-5.9106,-13.652
14.851,1.6134,-2.3125,-6.3044,-13.914
14.129,1.1533,-2.4691,-6.7237,-14.083
13.294,0.74127,-2.6306,-7.1685,-14.151
12.372,0.3728,-2.7985,-7.6382,-14.114
11.393,0.043266,-2.9747,-8.1316,-13.967
10.382,-0.25188,-3.1609,-8.6467,-13.714
9.3648,-0.51702,-3.3587,-9.1804,-13.359
8.3613,-0.75633,-3.5696,-9.7284,-12.913
7.3888,-0.97372,-3.7953,-10.285,-12.386
6.4603,-1.1729,-4.0372,-10.844,-11.795
5.5849,-1.3572,-4.2969,-11.395,-11.152
4.7686,-1.5299,-4.5758,-11.93,-10.475
4.0146,-1.6937,-4.8754,-12.436,-9.7783
3.3238,-1.8516,-5.1969,-12.9,-9.0756
2.695,-2.0058,-5.5417,-13.31,-8.3793
2.1259,-2.1587,-5.9106,-13.652,-7.7
1.6134,-2.3125,-6.3044,-13.914,-7.0461
1.1533,-2.4691,-6.7237,-14.083,-6.4242
0.74127,-2.6306,-7.1685,-14.151,-5.8393
0.3728,-2.7985,-7.6382,-14.114,-5.2944
0.043266,-2.9747,-8.1316,-13.967,-4.7913
-0.25188,-3.1609,-8.6467,-13.714,-4.3308
-0.51702,-3.3587,-9.1804,-13.359,-3.9124
-0.75633,-3.5696,-9.7284,-12.913,-3.5352
-0.97372,-3.7953,-10.285,-12.386,-3.1975
-1.1729,-4.0372,-10.844,-11.795,-2.8973
-1.3572,-4.2969,-11.395,-11.152,-2.6323
-1.5299,-4.5758,-11.93,-10.475,-2.4003
-1.6937,-4.8754,-12.436,-9.7783,-2.1988
-1.8516,-5.1969,-12.9,-9.0756,-2.0254
-2.0058,-5.5417,-13.31,-8.3793,-1.8778
-2.1587,-5.9106,-13.652,-7.7,-1.7538
-2.3125,-6.3044,-13.914,-7.0461,-1.6514
-2.4691,-6.7237,-14.083,-6.4242,-1.5686
-2.6306,-7.1685,-14.151,-5.8393,-1.5038
-2.7985,-7.6382,-14.114,-5.2944,-1.4556
-2.9747,-8.1316,-13.967,-4.7913,-1.4225
-3.1609,-8.6467,-13.714,-4.3308,-1.4035
-3.3587,-9.1804,-13.359,-3.9124,-1.3976
-3.5696,-9.7284,-12.913,-3.5352,-1.4039
-3.7953,-10.285,-12.386,-3.1975,-1.422
-4.0372,-10.844,-11.795,-2.8973,-1.4513
-4.2969,-11.395,-11.152,-2.6323,-1.4915
-4.5758,-11.93,-10.475,-2.4003,-1.5424
-4.8754,-12.436,-9.7783,-2.1988,-1.6041
-5.1969,-12.9,-9.0756,-2.0254,-1.6767
-5.5417,-13.31,-8.3793,-1.8778,-1.7603
-5.9106,-13.652,-7.7,-1.7538,-1.8555
-6.3044,-13.914,-7.0461,-1.6514,-1.9626
-6.7237,-14.083,-6.4242,-1.5686,-2.0822
-7.1685,-14.151,-5.8393,-1.5038,-2.2153
-7.6382,-14.114,-5.2944,-1.4556,-2.3625
-8.1316,-13.967,-4.7913,-1.4225,-2.525
-8.6467,-13.714,-4.3308,-1.4035,-2.7038
-9.1804,-13.359,-3.9124,-1.3976,-2.9002
-9.7284,-12.913,-3.5352,-1.4039,-3.1155
-10.285,-12.386,-3.1975,-1.422,-3.3513
-10.844,-11.795,-2.8973,-1.4513,-3.6091
-11.395,-11.152,-2.6323,-1.4915,-3.8906
-11.93,-10.475,-2.4003,-1.5424,-4.1976
-12.436,-9.7783,-2.1988,-1.6041,-4.5319
-12.9,-9.0756,-2.0254,-1.6767,-4.8952
-13.31,-8.3793,-1.8778,-1.7603,-5.2894
-13.652,-7.7,-1.7538,-1.8555,-5.7161
-13.914,-7.0461,-1.6514,-1.9626,-6.1767
-14.083,-6.4242,-1.5686,-2.0822,-6.6722
-14.151,-5.8393,-1.5038,-2.2153,-7.2033
-14.114,-5.2944,-1.4556,-2.3625,-7.7698
-13.967,-4.7913,-1.4225,-2.525,-8.3706
-13.714,-4.3308,-1.4035,-2.7038,-9.0033
-13.359,-3.9124,-1.3976,-2.9002,-9.6642
-12.913,-3.5352,-1.4039,-3.1155,-10.348
-12.386,-3.1975,-1.422,-3.3513,-11.046
-11.795,-2.8973,-1.4513,-3.6091,-11.748
-11.152,-2.6323,-1.4915,-3.8906,-12.442
-10.475,-2.4003,-1.5424,-4.1976,-13.112
-9.7783,-2.1988,-1.6041,-4.5319,-13.739
-9.0756,-2.0254,-1.6767,-4.8952,-14.305
-8.3793,-1.8778,-1.7603,-5.2894,-14.789
-7.7,-1.7538,-1.8555,-5.7161,-15.169
-7.0461,-1.6514,-1.9626,-6.1767,-15.428
-6.4242,-1.5686,-2.0822,-6.6722,-15.549
-5.8393,-1.5038,-2.2153,-7.2033,-15.523
-5.2944,-1.4556,-2.3625,-7.7698,-15.344
-4.7913,-1.4225,-2.525,-8.3706,-15.014
-4.3308,-1.4035,-2.7038,-9.0033,-14.542
-3.9124,-1.3976,-2.9002,-9.6642,-13.943
-3.5352,-1.4039,-3.1155,-10.348,-13.235
-3.1975,-1.422,-3.3513,-11.046,-12.441
-2.8973,-1.4513,-3.6091,-11.748,-11.584
-2.6323,-1.4915,-3.8906,-12.442,-10.687
-2.4003,-1.5424,-4.1976,-13.112,-9.7731
-2.1988,-1.6041,-4.5319,-13.739,-8.8608
-2.0254,-1.6767,-4.8952,-14.305,-7.9669
-1.8778,-1.7603,-5.2894,-14.789,-7.1048
-1.7538,-1.8555,-5.7161,-15.169,-6.2844
-1.6514,-1.9626,-6.1767,-15.428,-5.5129
-1.5686,-2.0822,-6.6722,-15.549,-4.7948
-1.5038,-2.2153,-7.2033,-15.523,-4.1323
-1.4556,-2.3625,-7.7698,-15.344,-3.5258
-1.4225,-2.525,-8.3706,-15.014,-2.9745
-1.4035,-2.7038,-9.0033,-14.542,-2.4761
-1.3976,-2.9002,-9.6642,-13.943,-2.0278
-1.4039,-3.1155,-10.348,-13.235,-1.6262
-1.422,-3.3513,-11.046,-12.441,-1.2676
-1.4513,-3.6091,-11.748,-11.584,-0.94816
-1.4915,-3.8906,-12.442,-10.687,-0.66391
-1.5424,-4.1976,-13.112,-9.7731,-0.41105
-1.6041,-4.5319,-13.739,-8.8608,-0.18586
-1.6767,-4.8952,-14.305,-7.9669,0.015157
-1.7603,-5.2894,-14.789,-7.1048,0.19532
-1.8555,-5.7161,-15.169,-6.2844,0.35772
-1.9626,-6.1767,-15.428,-5.5129,0.50521
-2.0822,-6.6722,-15.549,-4.7948,0.64043
-2.2153,-7.2033,-15.523,-4.1323,0.76581
-2.3625,-7.7698,-15.344,-3.5258,0.88356
-2.525,-8.3706,-15.014,-2.9745,0.99573
-2.7038,-9.0033,-14.542,-2.4761,1.1042
-2.9002,-9.6642,-13.943,-2.0278,1.2107
-3.1155,-10.348,-13.235,-1.6262,1.3169
-3.3513,-11.046,-12.441,-1.2676,1.4243
-3.6091,-11.748,-11.584,-0.94816,1.5343
-3.8906,-12.442,-10.687,-0.66391,1.6483
-4.1976,-13.112,-9.7731,-0.41105,1.7676
-4.5319,-13.739,-8.8608,-0.18586,1.8937
-4.8952,-14.305,-7.9669,0.015157,2.0276
-5.2894,-14.789,-7.1048,0.19532,2.1709
-5.7161,-15.169,-6.2844,0.35772,2.3247
-6.1767,-15.428,-5.5129,0.50521,2.4906
-6.6722,-15.549,-4.7948,0.64043,2.6698
-7.2033,-15.523,-4.1323,0.76581,2.8638
-7.7698,-15.344,-3.5258,0.88356,3.0742
-8.3706,-15.014,-2.9745,0.99573,3.3026
-9.0033,-14.542,-2.4761,1.1042,3.5506
-9.6642,-13.943,-2.0278,1.2107,3.8198
-10.348,-13.235,-1.6262,1.3169,4.1122
-11.046,-12.441,-1.2676,1.4243,4.4293
-11.748,-11.584,-0.94816,1.5343,4.7731
-12.442,-10.687,-0.66391,1.6483,5.1452
-13.112,-9.7731,-0.41105,1.7676,5.5472
-13.739,-8.8608,-0.18586,1.8937,5.9806
-14.305,-7.9669,0.015157,2.0276,6.4465
-14.789,-7.1048,0.19532,2.1709,6.9455
-15.169,-6.2844,0.35772,2.3247,7.4779
-15.428,-5.5129,0.50521,2.4906,8.043
-15.549,-4.7948,0.64043,2.6698,8.6389
-15.523,-4.1323,0.76581,2.8638,9.2629
-15.344,-3.5258,0.88356,3.0742,9.9103
-15.014,-2.9745,0.99573,3.3026,10.575
-14.542,-2.4761,1.1042,3.5506,11.248
-13.943,-2.0278,1.2107,3.8198,11.918
-13.235,-1.6262,1.3169,4.1122,12.574
-12.441,-1.2676,1.4243,4.4293,13.198
-11.584,-0.94816,1.5343,4.7731,13.773
-10.687,-0.66391,1.6483,5.1452,14.282
-9.7731,-0.41105,1.7676,5.5472,14.703
-8.8608,-0.18586,1.8937,5.9806,15.02
-7.9669,0.015157,2.0276,6.4465,15.216
-7.1048,0.19532,2.1709,6.9455,15.279
-6.2844,0.35772,2.3247,7.4779,15.2
-5.5129,0.50521,2.4906,8.043,14.978
-4.7948,0.64043,2.6698,8.6389,14.617
-4.1323,0.76581,2.8638,9.2629,14.126
-3.5258,0.88356,3.0742,9.9103,13.521
-2.9745,0.99573,3.3026,10.575,12.819
-2.4761,1.1042,3.5506,11.248,12.044
-2.0278,1.2107,3.8198,11.918,11.215
-1.6262,1.3169,4.1122,12.574,10.354
-1.2676,1.4243,4.4293,13.198,9.4823
-0.94816,1.5343,4.7731,13.773,8.616
-0.66391,1.6483,5.1452,14.282,7.7702
-0.41105,1.7676,5.5472,14.703,6.9565
-0.18586,1.8937,5.9806,15.02,6.1839
0.015157,2.0276,6.4465,15.216,5.4585
0.19532,2.1709,6.9455,15.279,4.7841
0.35772,2.3247,7.4779,15.2,4.1626
0.50521,2.4906,8.043,14.978,3.5943
0.64043,2.6698,8.6389,14.617,3.0781
0.76581,2.8638,9.2629,14.126,2.612
0.88356,3.0742,9.9103,13.521,2.1933
0.99573,3.3026,10.575,12.819,1.8188
1.1042,3.5506,11.248,12.044,1.4851
1.2107,3.8198,11.918,11.215,1.1886
1.3169,4.1122,12.574,10.354,0.92574
1.4243,4.4293,13.198,9.4823,0.69296
1.5343,4.7731,13.773,8.616,0.48687
1.6483,5.1452,14.282,7.7702,0.30424
1.7676,5.5472,14.703,6.9565,0.14206
1.8937,5.9806,15.02,6.1839,-0.0024986
2.0276,6.4465,15.216,5.4585,-0.13202
2.1709,6.9455,15.279,4.7841,-0.2489
2.3247,7.4779,15.2,4.1626,-0.35531
2.4906,8.043,14.978,3.5943,-0.45325
2.6698,8.6389,14.617,3.0781,-0.54452
2.8638,9.2629,14.126,2.612,-0.63079
3.0742,9.9103,13.521,2.1933,-0.71356
3.3026,10.575,12.819,1.8188,-0.79424
3.5506,11.248,12.044,1.4851,-0.87412
3.8198,11.918,11.215,1.1886,-0.95439
4.1122,12.574,10.354,0.92574,-1.0362
4.4293,13.198,9.4823,0.69296,-1.1206
4.7731,13.773,8.616,0.48687,-1.2087
5.1452,14.282,7.7702,0.30424,-1.3016
5.5472,14.703,6.9565,0.14206,-1.4001
5.9806,15.02,6.1839,-0.0024986,-1.5054
6.4465,15.216,5.4585,-0.13202,-1.6185
6.9455,15.279,4.7841,-0.2489,-1.7406
7.4779,15.2,4.1626,-0.35531,-1.8727
8.043,14.978,3.5943,-0.45325,-2.016
8.6389,14.617,3.0781,-0.54452,-2.1719
9.2629,14.126,2.612,-0.63079,-2.3417
9.9103,13.521,2.1933,-0.71356,-2.5267
10.575,12.819,1.8188,-0.79424,-2.7286
11.248,12.044,1.4851,-0.87412,-2.9489
11.918,11.215,1.1886,-0.95439,-3.1895
12.574,10.354,0.92574,-1.0362,-3.4521
13.198,9.4823,0.69296,-1.1206,-3.7386
13.773,8.616,0.48687,-1.2087,-4.0511
14.282,7.7702,0.30424,-1.3016,-4.3916
14.703,6.9565,0.14206,-1.4001,-4.7622
15.02,6.1839,-0.0024986,-1.5054,-5.1649
15.216,5.4585,-0.13202,-1.6185,-5.6017
15.279,4.7841,-0.2489,-1.7406,-6.0742
15.2,4.1626,-0.35531,-1.8727,-6.5839
14.978,3.5943,-0.45325,-2.016,-7.1316
14.617,3.0781,-0.54452,-2.1719,-7.7175
14.126,2.612,-0.63079,-2.3417,-8.3406
13.521,2.1933,-0.71356,-2.5267,-8.999
12.819,1.8188,-0.79424,-2.7286,-9.6889
12.044,1.4851,-0.87412,-2.9489,-10.405
11.215,1.1886,-0.95439,-3.1895,-11.138
10.354,0.92574,-1.0362,-3.4521,-11.878
9.4823,0.69296,-1.1206,-3.7386,-12.611
8.616,0.48687,-1.2087,-4.0511,-13.321
7.7702,0.30424,-1.3016,-4.3916,-13.987
6.9565,0.14206,-1.4001,-4.7622,-14.589
6.1839,-0.0024986,-1.5054,-5.1649,-15.103
5.4585,-0.13202,-1.6185,-5.6017,-15.507
4.7841,-0.2489,-1.7406,-6.0742,-15.78
4.1626,-0.35531,-1.8727,-6.5839,-15.904
3.5943,-0.45325,-2.016,-7.1316,-15.869
3.0781,-0.54452,-2.1719,-7.7175,-15.668
2.612,-0.63079,-2.3417,-8.3406,-15.305
2.1933,-0.71356,-2.5267,-8.999,-14.79
1.8188,-0.79424,-2.7286,-9.6889,-14.139
1.4851,-0.87412,-2.9489,-10.405,-13.373
1.1886,-0.95439,-3.1895,-11.138,-12.518
0.92574,-1.0362,-3.4521,-11.878,-11.599
0.69296,-1.1206,-3.7386,-12.611,-10.643
0.48687,-1.2087,-4.0511,-13.321,-9.6711
0.30424,-1.3016,-4.3916,-13.987,-8.7059
0.14206,-1.4001,-4.7622,-14.589,-7.7641
-0.0024986,-1.5054,-5.1649,-15.103,-6.8593
-0.13202,-1.6185,-5.6017,-15.507,-6.0017
-0.2489,-1.7406,-6.0742,-15.78,-5.198
-0.35531,-1.8727,-6.5839,-15.904,-4.4523
-0.45325,-2.016,-7.1316,-15.869,-3.7664
-0.54452,-2.1719,-7.7175,-15.668,-3.1401
-0.63079,-2.3417,-8.3406,-15.305,-2.5719
-0.71356,-2.5267,-8.999,-14.79,-2.059
-0.79424,-2.7286,-9.6889,-14.139,-1.598
-0.87412,-2.9489,-10.405,-13.373,-1.1851
-0.95439,-3.1895,-11.138,-12.518,-0.81608
-1.0362,-3.4521,-11.878,-11.599,-0.4866
-1.1206,-3.7386,-12.611,-10.643,-0.19242
-1.2087,-4.0511,-13.321,-9.6711,0.07062
-1.3016,-4.3916,-13.987,-8.7059,0.30652
-1.4001,-4.7622,-14.589,-7.7641,0.51906
-1.5054,-5.1649,-15.103,-6.8593,0.7118
-1.6185,-5.6017,-15.507,-6.0017,0.88803
-1.7406,-6.0742,-15.78,-5.198,1.0508
-1.8727,-6.5839,-15.904,-4.4523,1.203
-2.016,-7.1316,-15.869,-3.7664,1.3472
-2.1719,-7.7175,-15.668,-3.1401,1.4857
-2.3417,-8.3406,-15.305,-2.5719,1.6209
-2.5267,-8.999,-14.79,-2.059,1.7548
-2.7286,-9.6889,-14.139,-1.598,1.8893
-2.9489,-10.405,-13.373,-1.1851,2.0262
-3.1895,-11.138,-12.518,-0.81608,2.1672
-3.4521,-11.878,-11.599,-0.4866,2.314
-3.7386,-12.611,-10.643,-0.19242,2.4682
-4.0511,-13.321,-9.6711,0.07062,2.6313
-4.3916,-13.987,-8.7059,0.30652,2.8048
-4.7622,-14.589,-7.7641,0.51906,2.9903
-5.1649,-15.103,-6.8593,0.7118,3.1893
-5.6017,-15.507,-6.0017,0.88803,3.4033
-6.0742,-15.78,-5.198,1.0508,3.6339
-6.5839,-15.904,-4.4523,1.203,3.8826
-7.1316,-15.869,-3.7664,1.3472,4.151
-7.7175,-15.668,-3.1401,1.4857,4.4407
-8.3406,-15.305,-2.5719,1.6209,4.7533
-8.999,-14.79,-2.059,1.7548,5.0901
-9.6889,-14.139,-1.598,1.8893,5.4525
-10.405,-13.373,-1.1851,2.0262,5.8419
-11.138,-12.518,-0.81608,2.1672,6.2591
-11.878,-11.599,-0.4866,2.314,6.7047
-12.611,-10.643,-0.19242,2.4682,7.179
-13.321,-9.6711,0.07062,2.6313,7.6815
-13.987,-8.7059,0.30652,2.8048,8.2111
-14.589,-7.7641,0.51906,2.9903,8.7655
-15.103,-6.8593,0.7118,3.1893,9.3415
-15.507,-6.0017,0.88803,3.4033,9.9342
-15.78,-5.198,1.0508,3.6339,10.537
-15.904,-4.4523,1.203,3.8826,11.143
-15.869,-3.7664,1.3472,4.151,11.741
-15.668,-3.1401,1.4857,4.4407,12.32
-15.305,-2.5719,1.6209,4.7533,12.866
-14.79,-2.059,1.7548,5.0901,13.365
-14.139,-1.598,1.8893,5.4525,13.8
-13.373,-1.1851,2.0262,5.8419,14.157
-12.518,-0.81608,2.1672,6.2591,14.42
-11.599,-0.4866,2.314,6.7047,14.578
-10.643,-0.19242,2.4682,7.179,14.62
-9.6711,0.07062,2.6313,7.6815,14.54
-8.7059,0.30652,2.8048,8.2111,14.339
-7.7641,0.51906,2.9903,8.7655,14.019
-6.8593,0.7118,3.1893,9.3415,13.588
-6.0017,0.88803,3.4033,9.9342,13.058
-5.198,1.0508,3.6339,10.537,12.446
-4.4523,1.203,3.8826,11.143,11.767
-3.7664,1.3472,4.151,11.741,11.04
-3.1401,1.4857,4.4407,12.32,10.283
-2.5719,1.6209,4.7533,12.866,9.5118
-2.059,1.7548,5.0901,13.365,8.7424
-1.598,1.8893,5.4525,13.8,7.9873
-1.1851,2.0262,5.8419,14.157,7.2572
-0.81608,2.1672,6.2591,14.42,6.5603
